"","ACTIONID","Count","predict","group","district","town"
"1321","DVP0192998",2,1.08076666666667,1,"士林區","永倫里"
"1322","DVP0193237",2,1.23102857142857,1,"大安區","仁慈里"
"1323","DVP0193240",2,1.17131904761905,1,"大安區","仁慈里"
"1324","DVP0193257",2,1.13426666666667,1,"南港區","東新里"
"1325","DVP0193368",2,1.30565189255189,1,"內湖區","五分里"
"1326","DVP0193440",2,1.58798846153846,1,"北投區","裕民里"
"1327","DVP0193654",2,1.14251477965352,1,"松山區","民有里"
"1328","DVP0193763",2,1.30232076832524,1,"內湖區","紫雲里"
"1329","DVP0193797",2,1.1595619047619,1,"內湖區","紫雲里"
"1330","DVP0193847",2,1.43108888888889,1,"大同區","延平里"
"1331","DVP0193873",2,1.09748095238095,1,"北投區","中央里"
"1332","DVP0194037",2,1.49113333333333,1,"文山區","興業里"
"1333","DVP0194059",2,1.22307619047619,1,"萬華區","和德里"
"1334","DVP0194082",2,1.32155757575758,1,"中山區","晴光里"
"1335","DVP0194233",2,1.35021873681874,1,"文山區","興得里"
"1336","DVP0194285",2,1.09876666666667,1,"松山區","慈祐里"
"1337","DVP0194312",2,1.22912857142857,1,"內湖區","港墘里"
"1338","DVP0194552",2,1.6084686299081,1,"大同區","重慶里"
"1339","DVP0194670",2,1.22697142857143,1,"中山區","正得里"
"1340","DVP0194678",2,1.21158095238095,1,"中山區","正得里"
"1341","DVP0194888",2,1.53677809007891,1,"中正區","廈安里"
"1342","DVP0194918",2,1.3624,1,"松山區","三民里"
"1343","DVP0194959",2,1.33440571621189,1,"北投區","奇岩里"
"1344","DVP0195031",2,1.19610952380952,1,"中正區","忠勤里"
"1345","DVP0195033",2,1.5016911976912,1,"北投區","榮光里"
"1346","DVP0195051",2,1.27271085972851,1,"中正區","富水里"
"1347","DVP0195087",2,1.05891428571429,1,"士林區","後港里"
"1348","DVP0195094",2,1.27136904761905,1,"萬華區","全德里"
"1349","DVP0195097",2,1.2958,1,"內湖區","金湖里"
"1350","DVP0195307",2,1.05533333333333,1,"中山區","集英里"
"1351","DVP0195372",2,1.28893333333333,1,"士林區","永倫里"
"1352","DVP0195534",2,1.44664297642016,1,"中山區","大直里"
"1353","DVP0195562",2,1.1855974025974,1,"北投區","關渡里"
"1354","DVP0195595",2,1.39476488225826,1,"士林區","永倫里"
"1355","DVP0195606",2,1.64020875729877,1,"大安區","古莊里"
"1356","DVP0195673",2,1.0260619047619,1,"北投區","清江里"
"1357","DVP0195675",2,1.39230290542791,1,"北投區","清江里"
"1358","DVP0195684",2,1.42629047619048,1,"萬華區","富福里"
"1359","DVP0195699",2,1.2257253968254,1,"萬華區","錦德里"
"1360","DVP0195877",2,1.42824486062183,1,"士林區","天玉里"
"1361","DVP0195879",2,1.40525364639059,1,"士林區","天玉里"
"1362","DVP0196009",2,1.53401984126984,1,"大安區","群賢里"
"1363","DVP0196206",2,1.30733715092097,1,"中正區","忠勤里"
"1364","DVP0196265",2,1.49,1,"大同區","重慶里"
"1365","DVP0196344",2,1.47343809523809,1,"松山區","敦化里"
"1366","DVP0196441",2,1.1419,1,"士林區","仁勇里"
"1367","DVP0196447",2,1.30704285714286,1,"中山區","正得里"
"1368","DVP0196548",2,1.30017142857143,1,"北投區","智仁里"
"1369","DVP0196608",2,1.35230614385614,1,"中山區","新生里"
"1370","DVP0197044",2,1.04556666666667,1,"文山區","明義里"
"1371","DVP0197076",2,1.74533892447422,1,"內湖區","港墘里"
"1372","DVP0197279",2,1.13067777777778,1,"北投區","榮華里"
"1373","DVP0197599",2,1.54770786990787,1,"內湖區","東湖里"
"1374","DVP0197605",2,1.3554907727329,1,"內湖區","東湖里"
"1375","DVP0197755",2,1.11258571428571,1,"中正區","建國里"
"1376","DVP0197853",2,1.50703333333333,1,"內湖區","五分里"
"1377","DVP0197857",2,1.39453333333333,1,"文山區","老泉里"
"1378","DVP0198184",2,1.59557511655012,1,"士林區","福志里"
"1379","DVP0198207",2,1.09166507936508,1,"士林區","德華里"
"1380","DVP0198334",2,1.08807619047619,1,"南港區","南港里"
"1381","DVP0198343",2,1.38647619047619,1,"中正區","忠勤里"
"1382","DVP0198521",2,1.1503,1,"內湖區","金龍里"
"1383","DVP0198548",2,1.12354166666667,1,"大同區","鄰江里"
"1384","DVP0198621",2,1.3088776484953,1,"北投區","榮華里"
"1385","DVP0198627",2,1.66091428571429,1,"北投區","榮華里"
"1386","DVP0198694",2,1.40650476190476,1,"士林區","天福里"
"1387","DVP0198705",2,1.465,1,"士林區","社子里"
"1388","DVP0198717",2,1.14289087301587,1,"北投區","永和里"
"1389","DVP0198750",2,1.1983665922313,1,"士林區","仁勇里"
"1390","DVP0198953",2,1.46672380952381,1,"中山區","民安里"
"1391","DVP0198967",2,1.75028571428571,1,"士林區","葫蘆里"
"1392","DVP0199008",2,1.03406666666667,1,"松山區","新聚里"
"1393","DVP0199126",2,1.2081,1,"內湖區","麗山里"
"1394","DVP0199257",2,1.1245,1,"萬華區","和德里"
"1395","DVP0199381",2,1.37185476190476,1,"文山區","興邦里"
"1396","DVP0199570",2,1.0302,1,"北投區","大同里"
"1397","DVP0199719",2,1.2384,1,"萬華區","壽德里"
"1398","DVP0199803",2,1.3709,1,"內湖區","樂康里"
"1399","DVP0200197",2,1.25122134336252,1,"內湖區","港墘里"
"1400","DVP0200198",2,1.13864761904762,1,"北投區","豐年里"
"1401","DVP0200234",2,1.40084793165211,1,"文山區","興邦里"
"1402","DVP0200344",2,1.39773333333333,1,"中山區","中吉里"
"1403","DVP0200538",2,1.38541082251082,1,"大同區","延平里"
"1404","DVP0200631",2,1.38138365800866,1,"內湖區","五分里"
"1405","DVP0200660",2,1.22911428571429,1,"內湖區","五分里"
"1406","DVP0200668",2,1.19396883116883,1,"內湖區","五分里"
"1407","DVP0200691",2,1.51264285714286,1,"內湖區","五分里"
"1408","DVP0200711",2,1.09408484848485,1,"信義區","黎忠里"
"1409","DVP0200836",2,1.15643333333333,1,"士林區","天福里"
"1410","DVP0200879",2,1.34867095959596,1,"士林區","社新里"
"1411","DVP0200891",2,1.45489415584416,1,"文山區","興安里"
"1412","DVP0200964",2,1.0785,1,"北投區","清江里"
"1413","DVP0201118",2,1.20082729051994,1,"文山區","樟新里"
"1414","DVP0201205",2,1.43343333333333,1,"北投區","一德里"
"1415","DVP0201218",2,1.0823,1,"文山區","興邦里"
"1416","DVP0201221",2,1.04103333333333,1,"文山區","興邦里"
"1417","DVP0201302",2,1.04163333333333,1,"萬華區","雙園里"
"1418","DVP0201422",2,1.44228435584024,1,"北投區","奇岩里"
"1419","DVP0201604",2,1.04626666666667,1,"松山區","莊敬里"
"1420","DVP0201613",2,1.02239523809524,1,"北投區","中央里"
"1421","DVP0201619",2,1.01475555555556,1,"士林區","天母里"
"1422","DVP0201951",2,1.48893113275613,1,"萬華區","孝德里"
"1423","DVP0202109",2,1.0483,1,"松山區","吉祥里"
"1424","DVP0202186",2,1.28809090909091,1,"北投區","清江里"
"1425","DVP0202227",2,1.10283333333333,1,"文山區","試院里"
"1426","DVP0202382",2,1.18213333333333,1,"士林區","百齡里"
"1427","DVP0202633",2,1.21803333333333,1,"萬華區","孝德里"
"1428","DVP0202659",2,1.3406419964882,1,"信義區","景新里"
"1429","DVP0202734",2,1.58653039963305,1,"北投區","中央里"
"1430","DVP0202848",2,1.55760393332158,1,"大安區","黎元里"
"1431","DVP0202902",2,1.3817619047619,1,"文山區","景慶里"
"1432","DVP0202958",2,1.09813333333333,1,"內湖區","樂康里"
"1433","DVP0203095",2,1.32906666666667,1,"文山區","博嘉里"
"1434","DVP0203119",2,1.33526811244311,1,"松山區","慈祐里"
"1435","DVP0203121",2,1.50295270562771,1,"松山區","慈祐里"
"1436","DVP0203146",2,1.070675,1,"松山區","富錦里"
"1437","DVP0203251",2,1.04223333333333,1,"中正區","林興里"
"1438","DVP0203305",2,1.22164515112339,1,"中山區","新庄里"
"1439","DVP0203477",2,1.53830661136249,1,"松山區","龍田里"
"1440","DVP0203514",2,1.19682281052281,1,"松山區","吉祥里"
"1441","DVP0203555",2,1.47780683760684,1,"內湖區","安湖里"
"1442","DVP0203558",2,1.3176,1,"內湖區","紫陽里"
"1443","DVP0203559",2,1.75263333333333,1,"內湖區","安湖里"
"1444","DVP0203766",2,1.28467586548299,1,"中山區","江山里"
"1445","DVP0203814",2,1.08033333333333,1,"士林區","天壽里"
"1446","DVP0203913",2,1.3051,1,"中正區","忠勤里"
"1447","DVP0204034",2,1.02573333333333,1,"內湖區","安湖里"
"1448","DVP0204506",2,1.37934615384615,1,"南港區","新富里"
"1449","DVP0204646",2,1.04486666666667,1,"士林區","前港里"
"1450","DVP0204689",2,1.40485454545455,1,"士林區","福華里"
"1451","DVP0204752",2,1.55978362748363,1,"大安區","德安里"
"1452","DVP0204780",2,1.14077777777778,1,"大安區","德安里"
"1453","DVP0204802",2,1.37124496336996,1,"內湖區","東湖里"
"1454","DVP0204950",2,1.24393333333333,1,"南港區","新富里"
"1455","DVP0205004",2,1.28596190476191,1,"北投區","中心里"
"1456","DVP0205133",2,1.26108888888889,1,"北投區","榮光里"
"1457","DVP0205147",2,1.24351629513151,1,"文山區","萬隆里"
"1458","DVP0205152",2,1.30962691784213,1,"文山區","萬隆里"
"1459","DVP0205319",2,1.2803110203522,1,"萬華區","萬壽里"
"1460","DVP0205328",2,1.09890952380952,1,"北投區","稻香里"
"1461","DVP0205372",2,1.0678,1,"萬華區","錦德里"
"1462","DVP0205376",2,1.10886984126984,1,"士林區","天和里"
"1463","DVP0205418",2,1.15511666666667,1,"北投區","吉慶里"
"1464","DVP0205500",2,1.30532807017544,1,"松山區","富錦里"
"1465","DVP0205503",2,1.15923333333333,1,"大安區","龍生里"
"1466","DVP0205606",2,1.20657066529102,1,"大同區","延平里"
"1467","DVP0205608",2,1.61191047494331,1,"大同區","延平里"
"1468","DVP0205700",2,1.02753333333333,1,"北投區","桃源里"
"1469","DVP0205717",2,1.029,1,"萬華區","錦德里"
"1470","DVP0205719",2,1.50199212290977,1,"大同區","蓬萊里"
"1471","DVP0205730",2,1.22701806885924,1,"士林區","福順里"
"1472","DVP0205749",2,1.66148809523809,1,"大安區","龍生里"
"1473","DVP0205756",2,1.77371636569218,1,"中正區","廈安里"
"1474","DVP0205765",2,1.36735151515152,1,"松山區","中崙里"
"1475","DVP0205857",2,1.4627,1,"內湖區","湖興里"
"1476","DVP0205954",2,1.64645005301716,1,"中正區","河堤里"
"1477","DVP0205958",2,1.29387062347899,1,"內湖區","碧山里"
"1478","DVP0206116",2,1.48018888888889,1,"文山區","華興里"
"1479","DVP0206228",2,1.44733276612277,1,"士林區","天壽里"
"1480","DVP0206286",2,1.3845619047619,1,"萬華區","富福里"
"1481","DVP0206466",2,1.14383251748252,1,"士林區","福佳里"
"1482","DVP0206633",2,1.65166232492997,1,"士林區","蘭興里"
"1483","DVP0206653",2,1.71922046842047,1,"中山區","中原里"
"1484","DVP0206661",2,1.3404,1,"北投區","中心里"
"1485","DVP0206676",2,1.71922046842047,1,"中山區","中原里"
"1486","DVP0206695",2,1.08436666666667,1,"文山區","政大里"
"1487","DVP0206736",2,1.09079047619048,1,"文山區","樟新里"
"1488","DVP0207231",2,1.25860526095679,1,"南港區","新富里"
"1489","DVP0207327",2,1.5403,1,"北投區","榮光里"
"1490","DVP0207407",2,1.60365238095238,1,"北投區","中庸里"
"1491","DVP0207430",2,1.16067880277617,1,"士林區","福安里"
"1492","DVP0207433",2,1.1376,1,"士林區","福安里"
"1493","DVP0207596",2,1.0086,1,"中山區","新喜里"
"1494","DVP0207665",2,1.37858333333333,1,"南港區","新富里"
"1495","DVP0207821",2,1.0299,1,"大同區","老師里"
"1496","DVP0207889",2,1.09381746031746,1,"萬華區","壽德里"
"1497","DVP0207900",2,1.09646666666667,1,"萬華區","壽德里"
"1498","DVP0207903",2,1.33398571428571,1,"萬華區","壽德里"
"1499","DVP0207907",2,1.80688866589198,1,"南港區","東新里"
"1500","DVP0207911",2,1.2331448949829,1,"南港區","東新里"
"1501","DVP0208185",2,1.19202380952381,1,"中山區","新庄里"
"1502","DVP0208233",2,1.16215,1,"士林區","後港里"
"1503","DVP0208240",2,1.06813333333333,1,"北投區","桃源里"
"1504","DVP0208283",2,1.58527063492063,1,"北投區","關渡里"
"1505","DVP0208391",2,1.48414175824176,1,"士林區","天玉里"
"1506","DVP0208457",2,1.07330952380952,1,"大安區","德安里"
"1507","DVP0208482",2,1.23524761904762,1,"北投區","永和里"
"1508","DVP0208556",2,1.37687777777778,1,"信義區","五全里"
"1509","DVP0208656",2,1.08348095238095,1,"大安區","德安里"
"1510","DVP0208694",2,1.49238095238095,1,"北投區","中心里"
"1511","DVP0208775",2,1.35371717776062,1,"內湖區","港墘里"
"1512","DVP0208789",2,1.01783333333333,1,"大安區","德安里"
"1513","DVP0208793",2,1.18364577524501,1,"內湖區","港墘里"
"1514","DVP0208808",2,1.16281378033731,1,"北投區","溫泉里"
"1515","DVP0208844",2,1.26201966644467,1,"中山區","晴光里"
"1516","DVP0208980",2,1.17133650793651,1,"文山區","景慶里"
"1517","DVP0209058",2,1.74274071324006,1,"北投區","文化里"
"1518","DVP0209063",2,1.55825203407703,1,"北投區","稻香里"
"1519","DVP0209269",2,1.16981486291486,1,"北投區","永欣里"
"1520","DVP0209287",2,1.848253781931,1,"萬華區","新忠里"
"1521","DVP0209558",2,1.04826666666667,1,"信義區","黎平里"
"1522","DVP0209567",2,1.25513333333333,1,"大同區","隆和里"
"1523","DVP0209593",2,1.18007777777778,1,"萬華區","華江里"
"1524","DVP0209866",2,1.23046666666667,1,"內湖區","東湖里"
"1525","DVP0209903",2,1.50623333333333,1,"內湖區","石潭里"
"1526","DVP0210359",2,1.11691428571429,1,"內湖區","港富里"
"1527","DVP0210364",2,1.42300375735376,1,"內湖區","港富里"
"1528","DVP0210480",2,1.482,1,"中山區","朱園里"
"1529","DVP0210544",2,1.0202,1,"北投區","榮光里"
"1530","DVP0210656",2,1.47611641414141,1,"萬華區","福音里"
"1531","DVP0210815",2,1.26294285714286,1,"士林區","社新里"
"1532","DVP0210877",2,1.38826666666667,1,"文山區","明興里"
"1533","DVP0210948",2,1.14953333333333,1,"士林區","福中里"
"1534","DVP0210980",2,1.11813333333333,1,"大同區","老師里"
"1535","DVP0211059",2,1.07960952380952,1,"內湖區","金瑞里"
"1536","DVP0211106",2,1.69269464836849,1,"士林區","天和里"
"1537","DVP0211144",2,1.104,1,"北投區","裕民里"
"1538","DVP0211364",2,1.18324285714286,1,"萬華區","福星里"
"1539","DVP0211391",2,1.30944285714286,1,"內湖區","樂康里"
"1540","DVP0211514",2,1.15615803921569,1,"內湖區","金湖里"
"1541","DVP0211554",2,1.05331111111111,1,"大安區","義村里"
"1542","DVP0211615",2,1.28206666666667,1,"內湖區","金湖里"
"1543","DVP0211655",2,1.34072565179918,1,"士林區","永倫里"
"1544","DVP0211708",2,1.2626,1,"內湖區","金湖里"
"1545","DVP0211773",2,1.3388,1,"北投區","智仁里"
"1546","DVP0211814",2,1.16410952380952,1,"中正區","愛國里"
"1547","DVP0211858",2,1.43226666666667,1,"文山區","興福里"
"1548","DVP0211878",2,1.43873492063492,1,"文山區","興福里"
"1549","DVP0212018",2,1.0364,1,"士林區","富光里"
"1550","DVP0212072",2,1.25246666666667,1,"士林區","福中里"
"1551","DVP0212110",2,1.15259047619048,1,"松山區","吉仁里"
"1552","DVP0212186",2,1.15085454545455,1,"內湖區","瑞光里"
"1553","DVP0212325",2,1.35836666666667,1,"內湖區","葫洲里"
"1554","DVP0212407",2,1.09680952380952,1,"信義區","五全里"
"1555","DVP0212563",2,1.0569,1,"北投區","桃源里"
"1556","DVP0212736",2,1.49645519480519,1,"內湖區","港墘里"
"1557","DVP0212844",2,1.0628619047619,1,"北投區","振華里"
"1558","DVP0212906",2,1.57851327561328,1,"士林區","新安里"
"1559","DVP0212973",2,1.04683333333333,1,"文山區","順興里"
"1560","DVP0212994",2,1.26442882999354,1,"士林區","永倫里"
"1561","DVP0212998",2,1.29861209150327,1,"內湖區","安湖里"
"1562","DVP0213169",2,1.24226153846154,1,"大同區","保安里"
"1563","DVP0213196",2,1.4126648018648,1,"信義區","六合里"
"1564","DVP0213197",2,1.43415606615607,1,"信義區","六合里"
"1565","DVP0213216",2,1.30530150111327,1,"大同區","重慶里"
"1566","DVP0213345",2,1.0698,1,"士林區","天壽里"
"1567","DVP0213351",2,1.20825238095238,1,"中山區","行孝里"
"1568","DVP0213404",2,1.44538888888889,1,"萬華區","新和里"
"1569","DVP0213412",2,1.11473333333333,1,"士林區","福安里"
"1570","DVP0213421",2,1.73931366484822,1,"士林區","天祿里"
"1571","DVP0213429",2,1.39606071428571,1,"士林區","天和里"
"1572","DVP0213464",2,1.29939285714286,1,"萬華區","頂碩里"
"1573","DVP0213562",2,1.08183333333333,1,"士林區","福華里"
"1574","DVP0213566",2,1.03166666666667,1,"士林區","福華里"
"1575","DVP0213594",2,1.44162857142857,1,"萬華區","全德里"
"1576","DVP0213603",2,1.51565041449778,1,"萬華區","全德里"
"1577","DVP0213644",2,1.47174841269841,1,"萬華區","新安里"
"1578","DVP0213649",2,1.15809913419913,1,"中山區","劍潭里"
"1579","DVP0213660",2,1.62636193251193,1,"士林區","天和里"
"1580","DVP0213769",2,1.25423333333333,1,"內湖區","金湖里"
"1581","DVP0213800",2,1.12143333333333,1,"北投區","桃源里"
"1582","DVP0213864",2,1.45717798573975,1,"內湖區","西湖里"
"1583","DVP0213927",2,1.60855710564977,1,"士林區","福林里"
"1584","DVP0214112",2,1.51697857142857,1,"士林區","翠山里"
"1585","DVP0214281",2,1.15089047619048,1,"士林區","芝山里"
"1586","DVP0214339",2,1.04903333333333,1,"萬華區","福星里"
"1587","DI00400187",1,1.24636666666667,1,"南港區","合成里"
"1588","DI00400236",1,1.01930256410256,1,"北投區","中心里"
"1589","DI00400238",1,1.81641318681319,1,"文山區","華興里"
"1590","DI00400258",1,1.36139523809524,1,"南港區","合成里"
"1591","DI00400261",1,1.19550952380952,1,"中山區","永安里"
"1592","DI00400277",1,1.06256666666667,1,"信義區","松友里"
"1593","DI00400344",1,1.05706666666667,1,"大同區","雙連里"
"1594","DI00400349",1,1.34961299827623,1,"萬華區","新起里"
"1595","DI00400353",1,1.29631212121212,1,"南港區","百福里"
"1596","DI00400375",1,1.50489523809524,1,"南港區","成福里"
"1597","DI00400387",1,1.11751111111111,1,"文山區","景東里"
"1598","DI00400452",1,1.1899,1,"松山區","東光里"
"1599","DI00400741",1,1.1324,1,"中正區","板溪里"
"1600","DI00400743",1,1.47423333333333,1,"內湖區","湖濱里"
"1601","DI00400745",1,1.4096,1,"大同區","永樂里"
"1602","DI00400749",1,1.39411282051282,1,"內湖區","安湖里"
"1603","DI00400751",1,1.05300952380952,1,"北投區","林泉里"
"1604","DI00400777",1,1.18756708683473,1,"大同區","斯文里"
"1605","DI00400778",1,1.3050354978355,1,"信義區","松友里"
"1606","DI00400789",1,1.1456619047619,1,"信義區","中行里"
"1607","DI00400792",1,1.23836666666667,1,"信義區","黎順里"
"1608","DI00400862",1,1.19321233602998,1,"內湖區","碧山里"
"1609","DI00400907",1,1.1883,1,"文山區","明興里"
"1610","DI00400937",1,1.36305003885004,1,"信義區","敦厚里"
